TIME,WBE_1,WBE_2,WBE_3,FSP_X,FSP_Y,FSP_Z
5.7,-0.0148545,0.0177592923297595,-0.00338209,1.06275,-1.49567,-8.71498
5.705,-0.00289916,0.00657473476507928,-0.010256,0.17132,-0.715576,-10.1047
5.71,0.016204,0.0102248839515411,-0.0154083,0.939292,0.917886,-9.7651
5.715,0.00377443,0.00525253775014653,0.00553977,1.22654,1.68919,-9.49589
5.72,0.0132161,-0.0163877273974499,0.00232003,-0.177319,-0.0626282,-9.27455
5.725,-0.00201779,-0.00930341647594031,-0.0113162,-0.12578,0.687676,-10.3688
5.73,-0.00721043,-0.0118237720539665,0.0108759,0.271856,-2.21161,-10.1766
5.735,-0.014541,-0.0521075830335995,0.0073602,-0.884107,1.76501,-9.4118
5.74,0.0225832,-0.0326342976222947,0.00323636,1.58355,1.14547,-8.97689
5.745,0.00655307,0.009611875065205,-0.00512138,0.887363,-0.151227,-9.8617
5.75,0.0149211,-0.0527672130855272,-0.00699692,0.817711,2.65483,-11.4182
5.755,-0.0188141,-0.0412691742333876,-0.00914295,-0.186994,2.55794,-10.7216
5.76,0.0106217,-0.0650548887753527,0.00541712,0.275728,0.442137,-9.91861
5.765,0.00796323,-0.0435332103778873,-0.0118423,1.2641,-0.732535,-8.16748
5.77,-0.00689958,-0.112020475747429,-0.00167424,0.395613,0.17812,-11.3416
5.775,-0.0117406,0.00345094843994896,-0.0071282,0.398141,0.406346,-10.2124
5.78,0.0141713,-0.0827309859260812,-0.0130986,1.38296,0.794148,-9.46065
5.785,-0.0182631,-0.0411841752008654,-0.00727449,-0.00289133,-0.738024,-10.2503
5.79,0.00183624,-0.0439589173698619,-0.0180421,-1.12235,0.230584,-10.3087
5.795,-0.0113195,-0.0227444615871194,-0.0134877,-0.786205,-1.46703,-9.42536
5.8,-0.00755737,-0.0248232895286819,0.0207837,-0.763064,-0.555908,-8.51403
5.805,-0.000116485,0.0289876354866721,0.00296825,0.734522,-0.351369,-9.92504
5.81,-0.0122492,0.00934465710461027,0.00537322,-1.09796,-1.37823,-9.34664
5.815,0.0019924,-0.0510522299237092,0.0185437,0.149999,2.67134,-12.9096
5.82,0.00583544,-0.0150740623811782,-0.00122918,0.438604,-0.0833665,-10.7228
5.825,0.00115492,0.00979501556266,-0.00734194,0.827061,0.109145,-9.51945
5.83,-0.0185007,-0.0961967891693818,0.00879521,-1.35336,0.959519,-8.14424
5.835,-0.0145244,-0.0343363227404314,-0.0174836,-1.11687,-0.530531,-10.7922
5.84,-0.00201908,-0.0668212235006829,-0.0100366,-1.45075,0.797679,-11.4217
5.845,-0.0202273,0.02381712131281,0.00686861,-2.56506,0.182461,-11.1124
5.85,-0.00431922,-0.00425695915769722,0.00346433,-1.30461,-0.204769,-8.56671
5.855,0.00409225,0.0126716346288737,0.0119019,0.274258,-1.10291,-11.0238
5.86,0.00538592,0.0118431379955668,0.0188929,1.16874,-0.772289,-9.5799
5.865,0.0211441,0.0363605286179313,-0.00521974,0.138677,0.352568,-9.48913
5.87,0.0122648,-0.0494919341079586,0.0202508,-1.87742,-0.100072,-9.87119
5.875,0.021097,-0.041434722889,0.0159658,-1.81247,-0.984583,-10.4483
5.88,0.0110315,-0.0294718051358188,-0.00347969,1.65353,-0.949983,-9.95126
5.885,0.016822,0.0123497452574932,-0.00840456,1.55997,0.0164366,-10.3744
5.89,0.00425963,0.0407513688114268,-0.0136015,-1.73515,-0.0426704,-11.0081
5.895,0.0214285,-0.028226010789325,2.06343e-05,-0.819711,0.900104,-8.22454
5.9,-0.0191475,0.0378189499937691,-0.0200574,-0.327371,-1.25546,-8.77237
5.905,0.0133045,0.0013426200837269,-0.00990832,-0.101154,-0.382851,-10.4593
5.91,-0.0190401,-0.0195076940068985,0.00836818,-0.749192,0.0592659,-9.27678
5.915,-0.016116,-0.0389926042235203,0.00104666,-0.771689,-1.22021,-10.6526
5.92,-0.0131443,0.0164445567424904,0.00221305,-0.457125,1.97984,-8.93792
5.925,0.0195355,0.00381577840686625,0.000623775,-1.96469,0.426205,-10.3481
5.93,0.0139394,-0.0297156448759814,0.0192246,0.0937324,0.388631,-11.2533
5.935,0.0193909,-0.00416555954219599,-0.000684605,-0.140681,1.81811,-8.91716
5.94,0.0208013,-0.0222551000160869,0.00416165,-0.752046,-1.14877,-10.3474
5.945,0.0217066,-0.0116210447114166,0.01863,0.465375,0.947393,-9.1548
5.95,0.0178727,0.0215202849343764,-0.00540213,1.19909,-1.28747,-12.0931
5.955,0.0115861,0.0240938000672733,0.0111956,0.93811,-0.339408,-7.85525
5.96,0.012028,-0.0188411342029783,-0.00362674,-0.244891,0.664367,-9.98576
5.965,0.00657848,-0.0482615084722326,0.000731233,-0.989412,-0.587625,-9.76953
5.97,0.00441717,0.00454775553519646,0.00510316,-0.0915751,1.71358,-10.3179
5.975,0.0207379,-0.0201459918350116,-0.0051557,0.527846,1.09992,-9.70861
5.98,-0.0109705,0.0209514906849823,-0.0128054,1.25701,-0.556015,-9.99868
5.985,-0.0178672,0.0315350305528007,-0.013646,-1.59028,-0.199013,-9.22665
5.99,-0.0175642,0.0304479068761887,0.0250004,-0.0573162,0.530976,-9.34288
5.995,-0.0108782,0.05740174537999,0.0019703,3.13743,-0.812536,-9.10031
6,-0.0260888,0.0269501314695971,-0.0139867,2.28941,1.2003,-11.4972
6.005,-0.00772644,-0.00968987458554196,-0.0105832,-0.659599,0.379216,-12.3858
6.01,-0.0193289,-0.00475401611715983,-0.00865217,1.22022,0.773578,-9.66042
6.015,-0.0197621,0.00827949255137246,-0.0206722,-0.0368966,-0.447264,-9.03228
6.02,-0.00189556,0.0489597976799278,0.0170693,-0.212185,-1.15325,-9.07804
6.025,0.00592893,-0.000982159308296444,0.000266204,-0.1704,1.38946,-11.8537
6.03,0.00879733,0.0558366549474346,0.0245902,0.587534,1.19195,-9.33228
6.035,0.0166358,0.0290952920847676,0.00564259,-0.330464,-0.351959,-11.6438
6.04,0.0337819,0.0234250544460713,0.00652713,0.712373,-0.951358,-11.154
6.045,0.0322214,0.059674131707601,-0.0126469,-2.2334,0.258485,-9.74713
6.05,0.0196877,0.0146270311575466,-0.0210881,-0.163812,-1.73309,-9.32512
6.055,0.00922852,0.0382269484265359,-0.0094117,-0.770391,1.11492,-9.7572
6.06,0.0114474,0.0638940115590236,-0.00749672,-0.42329,0.415065,-9.25156
6.065,-0.0164734,0.0222397838947531,0.00675477,0.556074,0.716899,-10.4566
6.07,0.0141307,0.00207771676961635,-0.0052876,-0.769477,0.550608,-10.7803
6.075,0.0143743,-0.0347504918311069,-0.0014204,2.4159,-0.0375089,-9.33014
6.08,-0.0191583,0.0257455525200576,0.0161113,-0.564506,-0.495007,-11.2574
6.085,-0.0032023,0.0371526307833627,0.00179366,1.7632,1.11047,-9.22562
6.09,-0.00850682,-0.0216767346187315,0.00812153,-0.301585,-1.74574,-8.82842
6.095,-0.0292017,-0.0413206443611757,-0.00662879,1.40559,-0.792679,-8.74937
6.1,-0.00869098,0.0297528480886398,-0.00567958,1.35015,2.27111,-7.99545
6.105,-0.000517168,0.0617828156530356,0.00906978,-0.755008,0.018468,-9.33233
6.11,-0.014842,0.040147870065329,0.00524252,-1.09528,0.64773,-8.99371
6.115,-0.0137819,-0.0149289568828923,0.014398,0.130325,1.73811,-9.13995
6.12,-0.0184409,-0.0314800585163663,-0.00286074,-0.39696,0.431903,-7.69453
6.125,0.00294631,-0.00939086762199466,0.00501708,-0.723914,1.02077,-10.3535
6.13,-0.0034019,0.0178255940200204,-0.000518387,-0.438549,-0.0755333,-9.55506
6.135,-0.00818827,0.0099100529945574,0.0051834,-0.902736,0.307644,-9.86458
6.14,0.00549515,0.0477276250785661,-0.00175737,0.153311,-0.522516,-9.95864
6.145,-0.00331051,0.0499457680489741,0.0081499,0.936008,0.607952,-9.67526
6.15,0.00517053,-0.0304048326444709,0.018856,-0.353647,1.56604,-8.418
6.155,-0.0101335,-0.0258362570957143,-0.00498689,0.355619,-0.374463,-9.79396
6.16,-0.000949952,0.00316900829089009,0.0193312,-0.972199,0.562727,-8.84378
6.165,-0.00150505,-0.0269445332785757,0.00268254,1.24851,0.172023,-8.47432
6.17,-0.00120067,0.0413613144538074,-0.0129415,1.08699,0.787487,-8.43606
6.175,0.0130751,-0.0793267550118116,0.0191875,0.560179,1.01843,-9.09397
6.18,0.00325998,-0.0734115187337457,-0.0119545,0.857114,0.024952,-10.1786
6.185,-0.0137112,0.026039632387775,-0.000608443,-0.104686,0.0869978,-9.83432
6.19,-0.0144255,0.00497381105930458,0.00490141,-0.626157,0.971497,-8.97012
6.195,-0.0206937,0.0473047364286102,-0.0181218,0.526218,-0.395172,-10.2577
6.2,-0.0211517,0.0425778078417654,-0.0111293,-1.31739,0.119064,-11.601
6.205,-0.0195803,0.0424933396021569,-0.0107991,-0.832472,0.428145,-11.468
6.21,-0.00519376,0.00201031816947448,-0.00444641,0.864736,-0.557316,-10.2383
6.215,-0.0109177,0.0371582031748689,-0.00746493,-1.4021,0.290031,-9.55625
6.22,-0.0298141,0.0141556745491647,-0.0148567,2.93173,1.08673,-9.64673
6.225,-0.0157622,-0.00515132350171944,0.00754364,1.34484,1.60518,-8.971
6.23,-0.0184557,-0.0251074575744771,0.00531399,1.53595,0.549882,-10.5624
6.235,-0.00576992,-0.0676789897787652,-0.0218386,-1.27461,0.161651,-10.164
6.24,0.00822319,-0.00366214914666086,0.0114469,-0.619149,-0.831701,-9.24953
6.245,-0.00720653,-0.024100604270555,-0.0120736,2.56018,0.138245,-9.38492
6.25,-0.00410354,-0.0302936404130153,0.00674436,0.490895,-0.153986,-10.8727
6.255,0.0050445,0.0105006598767114,-0.0114643,-0.106419,-0.280862,-7.80638
6.26,0.0196596,0.00120446579750864,-0.00987667,0.494982,-2.0002,-9.96201
6.265,0.000165508,-0.0150105451615635,-0.0123052,0.532484,1.53344,-10.942
6.27,-0.0252964,-0.0407803975369147,-0.00858304,-0.678678,-0.799075,-9.42836
6.275,-0.025748,-0.0780280928298981,0.00408448,-0.20214,0.826183,-10.888
6.28,-0.0360513,-0.00542081123809184,-0.019334,1.43975,0.234306,-9.70822
6.285,-0.0370094,-0.0345093653147012,0.00325476,-0.102397,1.28425,-9.92996
6.29,-0.0260713,0.0137067754195547,-0.0053809,0.252056,1.02593,-10.2983
6.295,-0.0268785,-0.0203301118609583,-0.0065496,0.300926,-0.0495376,-10.1121
6.3,-0.0251929,-0.0110919601478273,0.0196338,-0.386921,-0.0325107,-10.0209
6.305,-0.00356289,0.0559498009096075,0.0112336,-0.0318664,-2.32937,-9.18271
6.31,-0.0197056,0.0312317364391475,0.00187984,0.209369,-0.567628,-10.205
6.315,-0.0121353,-0.0288027649062491,-0.00446403,-0.309673,-0.341565,-10.1671
6.32,-0.0111577,-0.0573126795249345,0.0118423,0.484161,0.0720727,-10.397
6.325,0.0232746,0.00873346114237947,-0.00550814,0.229285,-0.799694,-9.41155
6.33,-0.0051517,-0.0300330685840553,-0.000626556,-0.0435362,-0.804092,-11.1493
6.335,0.00633121,-0.00270123573604765,0.00545145,-0.349181,0.66254,-9.73184
6.34,0.0214832,-0.0142755204318113,0.00877823,-0.553003,0.493745,-11.0066
6.345,-0.00746058,0.0782607551665445,0.0083117,1.12571,-1.71851,-8.5073
6.35,0.0145432,0.00554995178145139,-0.00624349,0.689453,0.465428,-11.4571
6.355,0.0232498,-0.00399690875550164,0.00125963,-0.910117,-1.48114,-10.6236
6.36,0.0121786,-0.0404143161633703,-0.0107354,-0.902001,-0.139254,-9.12388
6.365,0.012118,-0.0159217744192392,0.00863324,0.942471,-2.31651,-9.43363
6.37,0.00703417,-0.00112785003662811,-0.00182367,1.3797,-0.113733,-9.65915
6.375,0.00299645,0.0237256104859569,0.00440534,-1.50548,-1.15651,-9.61723
6.38,0.00525178,-0.0513736545350017,0.00170428,1.74039,-0.263856,-10.64
6.385,0.00490672,0.0667356458420945,0.00405477,2.31037,0.929984,-11.7743
6.39,0.0128501,-0.0181235352078289,0.00486769,1.16,0.623428,-10.3399
6.395,-0.00217308,-0.00250297893473599,-0.00188981,0.267074,-0.936569,-10.7295
6.4,-0.00845739,-0.0251783004392591,-0.0197491,0.291146,-1.95123,-9.98114
6.405,-0.00175722,0.0281024568991841,-0.00806746,-0.397302,0.303213,-9.72713
6.41,0.0106067,-0.0128605725340737,-0.0124328,-1.91973,0.413356,-10.2111
6.415,-0.0142947,-0.00264529149603985,-0.00311848,1.61451,0.0494148,-9.32087
6.42,-0.0100795,-0.0641004157673214,0.0057419,-1.54228,-0.965085,-10.3029
6.425,-0.00246939,-0.00141337242734257,0.0136853,0.00657229,0.758919,-8.07323
6.43,-0.000958525,0.0263482666747835,-0.00295188,1.10012,0.988197,-9.48374
6.435,0.00945101,-0.010915390976867,-0.00677676,0.808223,1.2355,-9.48491
6.44,-0.00830526,-0.00944873246450704,0.00314024,-0.896531,-1.52404,-10.1909
6.445,-0.00659231,0.0323906882727834,0.00492772,0.311402,0.541622,-9.48233
6.45,0.00850252,-0.0191842725381437,0.000349654,1.11154,-1.12425,-10.2552
6.455,0.000504336,-0.0221477454528482,0.00266833,1.12223,-0.145848,-10.4162
6.46,0.0231415,0.0240752696511078,0.00516493,0.736926,-1.47575,-10.4917
6.465,0.0199259,-0.0114581848188993,0.0059483,-1.88945,-0.536321,-9.74952
6.47,0.0384467,-0.00502094635419497,0.00905137,-0.767023,-0.189097,-12.0295
6.475,0.0228565,-0.0045134741598548,-0.000572608,-0.117902,-1.50209,-8.08616
6.48,0.030971,0.0611208692298133,0.00436085,0.275508,-0.209984,-9.75846
6.485,0.0262688,0.00956550200963371,-0.0132246,1.11076,0.162117,-9.24508
6.49,0.0445876,-0.0154494518895817,-0.0214819,-0.248556,0.840232,-9.4628
6.495,0.0221995,0.0481232211375937,0.00484573,2.2248,-0.75655,-8.8218
6.5,0.00155667,-0.016904493773752,-0.00425831,-0.609169,1.2464,-10.0756
6.505,-0.00109594,0.0208162965198025,0.000576113,-0.511529,1.77702,-10.2411
6.51,-0.0181673,0.0141877660744282,-0.0171447,0.0830206,-1.09177,-10.9747
6.515,0.0118777,-0.0104053123104144,-0.0151691,-0.523306,0.90612,-10.42
6.52,-0.0234334,0.0118668400698579,-0.00306865,0.104005,0.828593,-10.1707
6.525,-0.0225749,0.0168021343413159,-0.00953308,-1.07707,0.570738,-8.72225
6.53,0.00279767,0.00989222895196812,-0.00468123,0.496277,0.723559,-9.02577
6.535,-0.00711075,-0.0282914503613877,0.024317,-0.134729,0.404726,-9.19559
6.54,0.0014268,-0.0056302248745538,0.0113871,-0.28129,-0.533673,-9.71581
6.545,0.017434,-0.0126180161858872,0.0124107,-1.19617,2.18124,-10.854
6.55,0.00826017,0.043602949259717,-0.00251206,-0.229734,0.336515,-11.1834
6.555,-0.00169814,-0.0033975755420694,-0.0047709,0.70896,0.114472,-12.4057
6.56,0.0137969,0.0266169916386165,-0.0106411,1.20423,-0.0185404,-10.3816
6.565,0.00593666,0.0139662204896449,0.0104845,-1.51733,-0.974173,-9.21274
6.57,7.26477e-05,-0.00831894941808884,-0.00656278,0.976731,0.669045,-8.2992
6.575,0.0120903,-0.00599400507947795,0.0164603,-0.0919617,-0.0105499,-8.93841
6.58,0.0109342,0.00315401121168493,-0.000334729,-0.55968,1.93939,-11.3208
6.585,-0.00160202,-0.0613649003263401,0.00188554,0.846285,0.639599,-10.4673
6.59,0.0154625,0.0164092616076833,-0.0171058,1.29831,-0.935927,-9.49639
6.595,-0.00743035,0.00619688742563135,0.00936315,0.184051,-0.539482,-9.62398
6.6,-0.00038716,0.0455088534331557,0.00167956,-0.417804,-1.29808,-7.71865
6.605,0.00584763,-0.0244207633352773,-0.0067075,-0.596211,-1.17533,-10.5849
6.61,-0.0105222,-0.00852559089423045,-0.00293888,0.393291,1.02682,-9.80801
6.615,-0.0144617,0.0103440207615036,-0.000420794,0.430428,-1.7046,-8.79019
6.62,-0.00785997,-0.0381166281425951,0.0169177,-0.504748,1.86745,-10.9749
6.625,-0.00517205,-0.00269606889145036,-0.0013809,-0.530784,-2.22618,-9.10541
6.63,-0.00223767,-0.0481260655313452,0.00790556,1.42853,-1.3935,-9.22087
6.635,-0.0210434,0.0192422488592413,0.00889944,0.698839,0.721501,-9.30485
6.64,0.000214555,-0.00172806082317539,-0.00340889,-0.191681,0.0762335,-9.50719
6.645,-0.00422101,0.0330968629582488,-0.000812904,-0.770874,-1.31136,-10.7519
6.65,0.01916,0.0302149381044652,0.00738561,0.809785,0.384014,-9.75591
6.655,0.0096666,-0.0370402236145913,0.0178631,0.789694,0.629354,-8.90196
6.66,0.00489007,0.0166789265870282,0.00471249,-0.492636,0.354101,-9.08235
6.665,0.0143141,-0.047936102080227,0.00395935,-0.199841,0.190167,-8.86943
6.67,0.0239524,-0.014012576313491,0.018497,0.359801,0.52322,-10.1294
6.675,0.0199162,0.00495993337255453,-0.0120665,0.347463,-0.0452812,-9.44552
6.68,0.00682982,0.0346764165725205,0.00737746,0.0975958,0.807068,-8.71645
6.685,0.0235705,-0.035609829758237,0.0159831,-0.531502,-1.02089,-9.6725
6.69,0.0146064,-0.0269350687581667,-0.0207485,-0.243622,0.909016,-10.4067
6.695,-0.00381985,-0.040589789904723,-0.00114819,0.017575,-0.799404,-9.84507
6.7,-0.00778628,0.0693821912856143,0.0190295,-0.4333,-0.635278,-8.4797
6.705,-0.00916468,-0.0186277886458207,-0.0121995,-0.363945,0.893393,-11.8566
6.71,0.00193873,-0.0106106401034811,0.00108145,0.622621,0.825186,-10.4326
6.715,0.00146632,-0.0489997651050982,0.00848257,0.111962,-0.426009,-11.1974
6.72,-0.00662193,-0.0530021731701915,-0.00122422,-0.263711,2.32571,-9.04107
6.725,-0.0067798,0.0122181993948099,0.00269343,-0.364339,1.60847,-9.22281
6.73,-0.0104556,0.0444310274936291,-0.0101333,2.84598,0.645948,-9.74554
6.735,0.00629923,0.0423999655978311,0.0127024,-0.739557,0.655457,-10.103
6.74,-0.00582399,0.042903646658627,0.0140517,0.549178,-1.0831,-9.5287
6.745,0.0116091,0.0484616413300941,0.00282183,-0.0518489,0.506031,-10.537
6.75,-0.0112892,-0.0354293466463131,-0.00226253,-0.71815,-0.774383,-10.531
6.755,-0.00411966,-0.0608133174238114,0.00527992,-0.321812,-0.0373734,-9.33113
6.76,-0.0178499,-0.0254806678681131,-0.00160752,-1.60655,-1.06326,-9.19903
6.765,-0.00221415,-0.0186294230158223,0.00701323,1.47101,-0.11711,-9.80851
6.77,-0.0117985,-0.00704312320341037,0.0024336,-0.333986,-2.21112,-11.595
6.775,-0.0125836,-0.00785310178002083,0.013948,-0.0159856,1.24963,-10.4056
6.78,-0.0208229,-0.0234811551462091,4.52474e-05,-1.79789,0.855437,-9.00093
6.785,-0.00784002,-0.0343716774299875,-0.00190584,1.66367,0.120611,-9.64409
6.79,-0.00995288,-0.0202088642485489,0.0245582,0.768251,2.12381,-9.09074
6.795,-0.0031892,-0.0221031637089074,0.00374634,1.72229,3.51516,-8.92232
6.8,-0.0218034,-0.00921042780094074,0.0107555,1.28485,0.00973858,-11.2496
6.805,-0.0166064,0.0370734689111543,-0.00853472,2.03469,0.464979,-8.62507
6.81,-0.0073007,-0.0353575911923168,-0.0108898,0.48386,-0.280833,-9.40752
6.815,-0.0115339,-0.0359740556600049,0.0122691,-1.49761,1.16786,-10.4116
6.82,0.00187312,-0.0234784406226183,-0.00421824,-0.158644,-0.240261,-11.2421
6.825,-0.00478928,-0.00784798936565011,0.0110068,0.323635,-2.18858,-10.7785
6.83,-0.00751974,-0.0392623574879236,-0.00078845,-1.9288,-0.86187,-9.83579
6.835,-0.00174594,0.0126282552898105,0.000318483,0.187521,0.27572,-9.45856
6.84,-0.00263103,0.0310596457482979,0.000331401,0.839923,-0.292546,-10.138
6.845,-0.00996041,-0.00904964729672724,-0.00440219,1.69873,-1.43146,-10.3356
6.85,-0.00773997,-0.0311173342372615,-0.000114032,0.142495,-0.029782,-8.08817
6.855,0.000128023,-0.0022119564962129,-0.00412653,0.68964,-0.879923,-10.8989
6.86,-0.00698831,-0.00554234389440703,-0.00674864,0.359054,-2.07954,-9.81445
6.865,-0.00170624,0.00826902384772714,-0.00319247,1.05418,0.792109,-8.89978
6.87,-0.00904128,-0.0210715093214154,-0.0184957,0.990881,-0.501505,-10.7433
6.875,-0.0167901,-0.0401868725124912,0.00993387,0.875907,0.952182,-9.38763
6.88,-0.00747196,-0.0243952382833148,0.00432553,1.55047,0.543569,-8.42041
6.885,-0.00126954,-0.0412143801873136,0.00621626,1.36733,-0.333287,-10.3362
6.89,-0.000204022,0.0652899252710577,0.000769576,-1.09951,1.06215,-9.61003
6.895,-0.00998523,0.031613987321113,0.0150461,1.43254,1.63218,-9.27728
6.9,0.00434087,0.0186122316430161,-0.00628851,0.741276,1.09624,-10.5302
6.905,0.0136873,-0.00579223127709375,-0.0206435,-1.4826,0.828452,-10.0478
6.91,-0.0152946,0.0328359624884977,-0.000201453,0.542553,0.738551,-11.4872
6.915,-0.0158779,-0.0506475807967611,-0.00582274,1.14115,0.338065,-10.1318
6.92,-0.0193498,-0.000548513732012578,0.00855246,-1.86333,-0.811222,-10.1573
6.925,-0.0125594,-0.0478765569789273,0.0208081,-0.656291,0.801918,-10.3789
6.93,-0.016387,0.0569864611234855,-0.00833038,0.424806,-0.509279,-9.15711
6.935,-0.0214688,-0.0254413166228039,0.00551232,1.06709,0.823269,-11.1848
6.94,-0.0227609,-0.0216271634711741,-0.00333865,1.36346,-0.0987767,-8.2115
6.945,-0.022092,0.034662744484078,-0.00581016,-0.108561,-0.455425,-7.90418
6.95,-0.0139295,0.0253276435469168,-0.00910064,-0.158479,-0.0811688,-11.1709
6.955,0.00214533,0.0360282779234185,0.0118085,1.54522,0.213777,-9.90437
6.96,0.00756136,-0.000607188111993045,0.00270771,1.63726,-0.64856,-10.8961
6.965,0.00900324,0.0402996695033324,-0.00411122,1.05863,-1.38859,-10.4943
6.97,-0.0143536,0.0488466485979646,-0.000881394,0.996602,0.70595,-9.85894
6.975,0.0029296,0.0339013105662196,0.00128855,-0.144266,0.753122,-12.0669
6.98,0.00419701,-0.051035982123645,-0.00891758,1.40076,0.596044,-8.55345
6.985,0.0208448,0.0882334522740628,-0.000372481,1.5145,2.22959,-9.93184
6.99,-0.0190237,0.0436356439707724,0.00708561,-1.03707,-0.242175,-10.1966
6.995,0.0240514,0.0374088898427227,0.01647,-0.219642,-1.04743,-9.86096
7,0.00186606,-0.00227144567565644,-0.00344146,-0.245991,1.12844,-8.86104
7.005,-0.0013937,-0.0111870965897124,-0.0023909,2.90643,0.0120322,-8.30493
7.01,-0.00866989,0.030735949413398,0.00950344,1.36209,-0.883528,-10.8826
7.015,-0.0107189,0.00588312941738462,-0.0029175,-0.0287579,0.0792,-10.3189
7.02,-0.0241491,0.0283803502909356,0.00807146,-1.30138,-0.226761,-9.80636
7.025,-0.0107752,0.0126966769330952,-0.0160525,-0.161767,0.757259,-10.568
7.03,-0.0128347,-0.0200973612431424,-5.24953e-06,-0.711228,-1.13613,-10.0515
7.035,-0.00768027,0.0165350978762217,-0.0167511,1.23728,0.187008,-10.05
7.04,-0.018251,-0.0181528085868792,0.00907235,-1.73245,2.23949,-10.7096
7.045,-0.0165308,-0.0414969852959543,0.000609175,0.0627166,0.144805,-10.7244
7.05,0.00122831,0.015129170768467,0.00495004,0.723019,0.730302,-9.93032
7.055,0.0156375,0.0442849455638513,0.0033885,0.72923,0.51465,-9.38054
7.06,0.0116068,0.0305358167377995,-0.00123936,-0.820566,-0.97183,-8.37316
7.065,0.0258537,0.000625983358847275,-0.00781053,-0.361141,0.450606,-9.25993
7.07,-0.00519543,0.00578042559815463,0.00213218,-1.58767,1.76114,-11.8107
7.075,0.0259234,0.0185567516226455,-0.0165153,0.255234,-0.240806,-10.5116
7.08,0.0077588,-0.0263891430376235,-0.000134721,1.19265,0.842562,-10.8962
7.085,-0.000737551,-0.00843002291693407,0.0151454,-2.18342,-0.778324,-9.18332
7.09,-0.00449492,0.0387550998368006,-0.013502,0.566772,1.61671,-9.21081
7.095,0.00259244,0.0280959586581421,-0.00305966,0.0131821,1.92726,-11.9275
7.1,-0.00846743,0.0146908681579613,-0.0123614,-0.142366,-1.0622,-9.82389
7.105,-0.0184021,0.0364988604606161,-0.000677812,-1.24677,1.32077,-11.4401
7.11,0.0102945,-0.016654982972498,0.0127518,1.00769,0.923482,-10.1333
7.115,0.0129382,0.00130648314496157,0.00100579,0.799418,-1.21677,-8.96311
7.12,0.0379147,-0.0230521228176998,0.00125526,1.16435,-0.551798,-9.21227
7.125,0.0043824,0.0279782285834033,-0.00326358,-0.691272,0.770461,-8.17505
7.13,0.00853344,-0.0163078437837902,-0.00120034,1.66044,0.0391326,-11.3136
7.135,-0.0106199,0.00489951497502549,-0.00772588,0.19986,0.162374,-9.12794
7.14,0.0059686,-0.000888406145347871,0.0101539,0.933158,1.52729,-9.89194
7.145,-0.00583003,-0.0192128744676332,0.00703908,-0.420669,-0.395271,-9.8443
7.15,0.00797432,0.0288611032102984,-0.00742536,-0.951089,1.85602,-7.21784
7.155,-0.00420152,-0.0176545476971805,-0.00889602,-0.690969,1.88057,-9.11664
7.16,0.0148415,-0.0341777173634005,-0.00178828,1.34537,-0.0402462,-10.9066
7.165,0.00927858,-0.0489535276295866,0.000683914,-0.379064,-0.556494,-9.08675
7.17,-0.00201932,0.0435276119098857,-0.00573397,-0.507706,-0.819448,-11.113
7.175,0.0231124,-0.0154673152455934,0.00606119,-0.386447,-1.0085,-8.18956
7.18,-0.00358382,-0.0097808133810034,-0.00870543,-0.217828,-2.11741,-11.0261
7.185,0.0168822,-0.00997660732539967,0.0180981,1.4791,-0.571925,-10.0905
7.19,0.000300744,-0.0410268642251838,-0.0128142,-0.595571,1.02482,-9.2663
7.195,0.019444,-0.0340600847181188,-0.0115828,0.0268684,1.90452,-10.1047
7.2,0.0101095,-0.0515800710024902,0.0166542,0.197914,0.155481,-9.88215
7.205,0.0220149,-0.00769118745956586,-0.00406055,-0.152659,0.0460639,-11.694
7.21,0.0138883,-0.0341297026927267,-0.00695509,-0.163118,0.480133,-8.30758
7.215,0.010748,0.024587903095459,-0.0107774,-2.32641,0.720237,-10.264
7.22,-0.0155312,0.0186673452067294,-0.00187404,0.0581883,0.887822,-9.57166
7.225,-0.0214072,-0.0197411491894906,-0.00152261,-0.523261,1.49064,-8.90692
7.23,-0.00409606,-0.0754550421705565,-0.0100487,0.0213457,0.640774,-8.47131
7.235,-0.0102836,0.0188641243143799,0.00692694,0.185819,-0.968962,-9.92384
7.24,-0.00119193,-0.0706484200164674,-0.00187608,0.548198,2.10046,-11.6492
7.245,-0.00264987,-0.00168869525046835,0.00623109,0.472402,-1.22446,-9.66229
7.25,-0.015456,0.024261906299521,0.00294306,0.214039,-1.13909,-9.6184
7.255,0.0177371,0.0343834793559404,-0.00554526,-0.865913,0.901373,-9.71646
7.26,0.0010513,-0.01017683905816,0.00756037,-0.0934426,1.42283,-9.39114
7.265,0.00521123,0.048284924344829,0.0122135,-0.0450507,1.37085,-8.88169
7.27,0.00983221,0.0173525332882217,0.000171023,1.15328,0.591137,-10.2535
7.275,0.00704373,0.0327441111773352,-0.00699363,0.10407,-0.328932,-8.23753
7.28,0.0195866,-0.0195526609280929,-0.0156499,-0.174342,-0.7339,-8.63439
7.285,0.0018525,0.0523805265042863,-0.0157193,0.215346,-1.173,-11.2523
7.29,0.00169299,0.0194342170891117,-0.00889282,0.766846,-0.909321,-10.2382
7.295,-0.00459394,-0.0199582755796068,0.000540547,0.840669,-1.01363,-9.90939
7.3,-0.000274983,-0.0177881956543426,0.0017514,3.34512,-1.754,-11.1632
