TIME,TRUTH_N
24.33,109.655
24.331,109.656
24.332,109.656
24.333,109.657
24.334,109.658
24.335,109.659
24.336,109.659
24.337,109.66
24.338,109.661
24.339,109.662
24.34,109.663
24.341,109.663
24.342,109.664
24.343,109.665
24.344,109.666
24.345,109.666
24.346,109.667
24.347,109.668
24.348,109.669
24.349,109.669
24.35,109.67
24.351,109.671
24.352,109.672
24.353,109.672
24.354,109.673
24.355,109.674
24.356,109.675
24.357,109.675
24.358,109.676
24.359,109.677
24.36,109.678
24.361,109.678
24.362,109.679
24.363,109.68
24.364,109.681
24.365,109.681
24.366,109.682
24.367,109.683
24.368,109.684
24.369,109.684
24.37,109.685
24.371,109.686
24.372,109.687
24.373,109.687
24.374,109.688
24.375,109.689
24.376,109.69
24.377,109.69
24.378,109.691
24.379,109.692
24.38,109.693
24.381,109.693
24.382,109.694
24.383,109.695
24.384,109.696
24.385,109.696
24.386,109.697
24.387,109.698
24.388,109.699
24.389,109.699
24.39,109.7
24.391,109.701
24.392,109.701
24.393,109.702
24.394,109.703
24.395,109.704
24.396,109.704
24.397,109.705
24.398,109.706
24.399,109.707
24.4,109.707
24.401,109.708
24.402,109.709
24.403,109.71
24.404,109.71
24.405,109.711
24.406,109.712
24.407,109.712
24.408,109.713
24.409,109.714
24.41,109.715
24.411,109.715
24.412,109.716
24.413,109.717
24.414,109.717
24.415,109.718
24.416,109.719
24.417,109.72
24.418,109.72
24.419,109.721
24.42,109.722
24.421,109.722
24.422,109.723
24.423,109.724
24.424,109.725
24.425,109.725
24.426,109.726
24.427,109.727
24.428,109.727
24.429,109.728
24.43,109.729
24.431,109.73
24.432,109.73
24.433,109.731
24.434,109.732
24.435,109.732
24.436,109.733
24.437,109.734
24.438,109.734
24.439,109.735
24.44,109.736
24.441,109.737
24.442,109.737
24.443,109.738
24.444,109.739
24.445,109.739
24.446,109.74
24.447,109.741
24.448,109.741
24.449,109.742
24.45,109.743
24.451,109.744
24.452,109.744
24.453,109.745
24.454,109.746
24.455,109.746
24.456,109.747
24.457,109.748
24.458,109.748
24.459,109.749
24.46,109.75
24.461,109.75
24.462,109.751
24.463,109.752
24.464,109.753
24.465,109.753
24.466,109.754
24.467,109.755
24.468,109.755
24.469,109.756
24.47,109.757
24.471,109.757
24.472,109.758
24.473,109.759
24.474,109.759
24.475,109.76
24.476,109.761
24.477,109.761
24.478,109.762
24.479,109.763
24.48,109.763
24.481,109.764
24.482,109.765
24.483,109.765
24.484,109.766
24.485,109.767
24.486,109.767
24.487,109.768
24.488,109.769
24.489,109.769
24.49,109.77
24.491,109.771
24.492,109.771
24.493,109.772
24.494,109.773
24.495,109.773
24.496,109.774
24.497,109.775
24.498,109.775
24.499,109.776
24.5,109.777
24.501,109.777
24.502,109.778
24.503,109.779
24.504,109.779
24.505,109.78
24.506,109.781
24.507,109.781
24.508,109.782
24.509,109.783
24.51,109.783
24.511,109.784
24.512,109.785
24.513,109.785
24.514,109.786
24.515,109.787
24.516,109.787
24.517,109.788
24.518,109.789
24.519,109.789
24.52,109.79
24.521,109.791
24.522,109.791
24.523,109.792
24.524,109.793
24.525,109.793
24.526,109.794
24.527,109.795
24.528,109.795
24.529,109.796
24.53,109.796
24.531,109.797
24.532,109.798
24.533,109.798
24.534,109.799
24.535,109.8
24.536,109.8
24.537,109.801
24.538,109.802
24.539,109.802
24.54,109.803
24.541,109.804
24.542,109.804
24.543,109.805
24.544,109.805
24.545,109.806
24.546,109.807
24.547,109.807
24.548,109.808
24.549,109.809
24.55,109.809
24.551,109.81
24.552,109.811
24.553,109.811
24.554,109.812
24.555,109.812
24.556,109.813
24.557,109.814
24.558,109.814
24.559,109.815
24.56,109.816
24.561,109.816
24.562,109.817
24.563,109.817
24.564,109.818
24.565,109.819
24.566,109.819
24.567,109.82
24.568,109.821
24.569,109.821
24.57,109.822
24.571,109.822
24.572,109.823
24.573,109.824
24.574,109.824
24.575,109.825
24.576,109.826
24.577,109.826
24.578,109.827
24.579,109.827
24.58,109.828
24.581,109.829
24.582,109.829
24.583,109.83
24.584,109.83
24.585,109.831
24.586,109.832
24.587,109.832
24.588,109.833
24.589,109.834
24.59,109.834
24.591,109.835
24.592,109.835
24.593,109.836
24.594,109.837
24.595,109.837
24.596,109.838
24.597,109.838
24.598,109.839
24.599,109.84
24.6,109.84
24.601,109.841
24.602,109.841
24.603,109.842
24.604,109.843
24.605,109.843
24.606,109.844
24.607,109.844
24.608,109.845
24.609,109.846
24.61,109.846
24.611,109.847
24.612,109.847
24.613,109.848
24.614,109.849
24.615,109.849
24.616,109.85
24.617,109.85
24.618,109.851
24.619,109.852
24.62,109.852
24.621,109.853
24.622,109.853
24.623,109.854
24.624,109.855
24.625,109.855
24.626,109.856
24.627,109.856
24.628,109.857
24.629,109.858
24.63,109.858
24.631,109.859
24.632,109.859
24.633,109.86
24.634,109.86
24.635,109.861
24.636,109.862
24.637,109.862
24.638,109.863
24.639,109.863
24.64,109.864
24.641,109.865
24.642,109.865
24.643,109.866
24.644,109.866
24.645,109.867
24.646,109.867
24.647,109.868
24.648,109.869
24.649,109.869
24.65,109.87
24.651,109.87
24.652,109.871
24.653,109.871
24.654,109.872
24.655,109.873
24.656,109.873
24.657,109.874
24.658,109.874
24.659,109.875
24.66,109.875
24.661,109.876
24.662,109.877
24.663,109.877
24.664,109.878
24.665,109.878
24.666,109.879
24.667,109.879
24.668,109.88
24.669,109.881
24.67,109.881
24.671,109.882
24.672,109.882
24.673,109.883
24.674,109.883
24.675,109.884
24.676,109.885
24.677,109.885
24.678,109.886
24.679,109.886
24.68,109.887
24.681,109.887
24.682,109.888
24.683,109.888
24.684,109.889
24.685,109.89
24.686,109.89
24.687,109.891
24.688,109.891
24.689,109.892
24.69,109.892
24.691,109.893
24.692,109.893
24.693,109.894
24.694,109.895
24.695,109.895
24.696,109.896
24.697,109.896
24.698,109.897
24.699,109.897
24.7,109.898
24.701,109.898
24.702,109.899
24.703,109.899
24.704,109.9
24.705,109.901
24.706,109.901
24.707,109.902
24.708,109.902
24.709,109.903
24.71,109.903
24.711,109.904
24.712,109.904
24.713,109.905
24.714,109.905
24.715,109.906
24.716,109.907
24.717,109.907
24.718,109.908
24.719,109.908
24.72,109.909
24.721,109.909
24.722,109.91
24.723,109.91
24.724,109.911
24.725,109.911
24.726,109.912
24.727,109.912
24.728,109.913
24.729,109.913
24.73,109.914
24.731,109.915
24.732,109.915
24.733,109.916
24.734,109.916
24.735,109.917
24.736,109.917
24.737,109.918
24.738,109.918
24.739,109.919
24.74,109.919
24.741,109.92
24.742,109.92
24.743,109.921
24.744,109.921
24.745,109.922
24.746,109.922
24.747,109.923
24.748,109.924
24.749,109.924
24.75,109.925
24.751,109.925
24.752,109.926
24.753,109.926
24.754,109.927
24.755,109.927
24.756,109.928
24.757,109.928
24.758,109.929
24.759,109.929
24.76,109.93
24.761,109.93
24.762,109.931
24.763,109.931
24.764,109.932
24.765,109.932
24.766,109.933
24.767,109.933
24.768,109.934
24.769,109.934
24.77,109.935
24.771,109.935
24.772,109.936
24.773,109.936
24.774,109.937
24.775,109.937
24.776,109.938
24.777,109.938
24.778,109.939
24.779,109.939
24.78,109.94
24.781,109.94
24.782,109.941
24.783,109.941
24.784,109.942
24.785,109.942
24.786,109.943
24.787,109.943
24.788,109.944
24.789,109.944
24.79,109.945
24.791,109.945
24.792,109.946
24.793,109.946
24.794,109.947
24.795,109.947
24.796,109.948
24.797,109.948
24.798,109.949
24.799,109.949
24.8,109.95
24.801,109.95
24.802,109.951
24.803,109.951
24.804,109.952
24.805,109.952
24.806,109.953
24.807,109.953
24.808,109.954
24.809,109.954
24.81,109.955
24.811,109.955
24.812,109.956
24.813,109.956
24.814,109.957
24.815,109.957
24.816,109.958
24.817,109.958
24.818,109.959
24.819,109.959
24.82,109.96
24.821,109.96
24.822,109.961
24.823,109.961
24.824,109.962
24.825,109.962
24.826,109.963
24.827,109.963
24.828,109.964
24.829,109.964
24.83,109.965
24.831,109.965
24.832,109.966
24.833,109.966
24.834,109.967
24.835,109.967
24.836,109.967
24.837,109.968
24.838,109.968
24.839,109.969
24.84,109.969
24.841,109.97
24.842,109.97
24.843,109.971
24.844,109.971
24.845,109.972
24.846,109.972
24.847,109.973
24.848,109.973
24.849,109.974
24.85,109.974
24.851,109.975
24.852,109.975
24.853,109.976
24.854,109.976
24.855,109.976
24.856,109.977
24.857,109.977
24.858,109.978
24.859,109.978
24.86,109.979
24.861,109.979
24.862,109.98
24.863,109.98
24.864,109.981
24.865,109.981
24.866,109.982
24.867,109.982
24.868,109.983
24.869,109.983
24.87,109.983
24.871,109.984
24.872,109.984
24.873,109.985
24.874,109.985
24.875,109.986
24.876,109.986
24.877,109.987
24.878,109.987
24.879,109.988
24.88,109.988
24.881,109.989
24.882,109.989
24.883,109.989
24.884,109.99
24.885,109.99
24.886,109.991
24.887,109.991
24.888,109.992
24.889,109.992
24.89,109.993
24.891,109.993
24.892,109.994
24.893,109.994
24.894,109.994
24.895,109.995
24.896,109.995
24.897,109.996
24.898,109.996
24.899,109.997
24.9,109.997
24.901,109.998
24.902,109.998
24.903,109.998
24.904,109.999
24.905,109.999
24.906,110
24.907,110
24.908,110.001
24.909,110.001
24.91,110.002
24.911,110.002
24.912,110.002
24.913,110.003
24.914,110.003
24.915,110.004
24.916,110.004
24.917,110.005
24.918,110.005
24.919,110.006
24.92,110.006
24.921,110.006
24.922,110.007
24.923,110.007
24.924,110.008
24.925,110.008
24.926,110.009
24.927,110.009
24.928,110.009
24.929,110.01
24.93,110.01
24.931,110.011
24.932,110.011
24.933,110.012
24.934,110.012
24.935,110.013
24.936,110.013
24.937,110.013
24.938,110.014
24.939,110.014
24.94,110.015
24.941,110.015
24.942,110.016
24.943,110.016
24.944,110.016
24.945,110.017
24.946,110.017
24.947,110.018
24.948,110.018
24.949,110.019
24.95,110.019
24.951,110.019
24.952,110.02
24.953,110.02
24.954,110.021
24.955,110.021
24.956,110.022
24.957,110.022
24.958,110.022
24.959,110.023
24.96,110.023
24.961,110.024
24.962,110.024
24.963,110.024
24.964,110.025
24.965,110.025
24.966,110.026
24.967,110.026
24.968,110.027
24.969,110.027
24.97,110.027
24.971,110.028
24.972,110.028
24.973,110.029
24.974,110.029
24.975,110.03
24.976,110.03
24.977,110.03
24.978,110.031
24.979,110.031
24.98,110.032
24.981,110.032
24.982,110.032
24.983,110.033
24.984,110.033
24.985,110.034
24.986,110.034
24.987,110.034
24.988,110.035
24.989,110.035
24.99,110.036
24.991,110.036
24.992,110.037
24.993,110.037
24.994,110.037
24.995,110.038
24.996,110.038
24.997,110.039
24.998,110.039
24.999,110.039
25,110.04
25.001,110.04
25.002,110.041
25.003,110.041
25.004,110.041
25.005,110.042
25.006,110.042
25.007,110.043
25.008,110.043
25.009,110.043
25.01,110.044
25.011,110.044
25.012,110.045
25.013,110.045
25.014,110.045
25.015,110.046
25.016,110.046
25.017,110.047
25.018,110.047
25.019,110.047
25.02,110.048
25.021,110.048
25.022,110.049
25.023,110.049
25.024,110.049
25.025,110.05
25.026,110.05
25.027,110.051
25.028,110.051
25.029,110.051
25.03,110.052
25.031,110.052
25.032,110.053
25.033,110.053
25.034,110.053
25.035,110.054
25.036,110.054
25.037,110.055
25.038,110.055
25.039,110.055
25.04,110.056
25.041,110.056
25.042,110.057
25.043,110.057
25.044,110.057
25.045,110.058
25.046,110.058
25.047,110.058
25.048,110.059
25.049,110.059
25.05,110.06
25.051,110.06
25.052,110.06
25.053,110.061
25.054,110.061
25.055,110.062
25.056,110.062
25.057,110.062
25.058,110.063
25.059,110.063
25.06,110.063
25.061,110.064
25.062,110.064
25.063,110.065
25.064,110.065
25.065,110.065
25.066,110.066
25.067,110.066
25.068,110.067
25.069,110.067
25.07,110.067
25.071,110.068
25.072,110.068
25.073,110.068
25.074,110.069
25.075,110.069
25.076,110.07
25.077,110.07
25.078,110.07
25.079,110.071
25.08,110.071
25.081,110.071
25.082,110.072
25.083,110.072
25.084,110.073
25.085,110.073
25.086,110.073
25.087,110.074
25.088,110.074
25.089,110.074
25.09,110.075
25.091,110.075
25.092,110.076
25.093,110.076
25.094,110.076
25.095,110.077
25.096,110.077
25.097,110.077
25.098,110.078
25.099,110.078
25.1,110.079
25.101,110.079
25.102,110.079
25.103,110.08
25.104,110.08
25.105,110.08
25.106,110.081
25.107,110.081
25.108,110.081
25.109,110.082
25.11,110.082
25.111,110.083
25.112,110.083
25.113,110.083
25.114,110.084
25.115,110.084
25.116,110.084
25.117,110.085
25.118,110.085
25.119,110.085
25.12,110.086
25.121,110.086
25.122,110.087
25.123,110.087
25.124,110.087
25.125,110.088
25.126,110.088
25.127,110.088
25.128,110.089
25.129,110.089
25.13,110.089
25.131,110.09
25.132,110.09
25.133,110.091
25.134,110.091
25.135,110.091
25.136,110.092
25.137,110.092
25.138,110.092
25.139,110.093
25.14,110.093
25.141,110.093
25.142,110.094
25.143,110.094
25.144,110.094
25.145,110.095
25.146,110.095
25.147,110.096
25.148,110.096
25.149,110.096
25.15,110.097
25.151,110.097
25.152,110.097
25.153,110.098
25.154,110.098
25.155,110.098
25.156,110.099
25.157,110.099
25.158,110.099
25.159,110.1
25.16,110.1
25.161,110.1
25.162,110.101
25.163,110.101
25.164,110.101
25.165,110.102
25.166,110.102
25.167,110.102
25.168,110.103
25.169,110.103
25.17,110.104
25.171,110.104
25.172,110.104
25.173,110.105
25.174,110.105
25.175,110.105
25.176,110.106
25.177,110.106
25.178,110.106
25.179,110.107
25.18,110.107
25.181,110.107
25.182,110.108
25.183,110.108
25.184,110.108
25.185,110.109
25.186,110.109
25.187,110.109
25.188,110.11
25.189,110.11
25.19,110.11
25.191,110.111
25.192,110.111
25.193,110.111
25.194,110.112
25.195,110.112
25.196,110.112
25.197,110.113
25.198,110.113
25.199,110.113
25.2,110.114
25.201,110.114
25.202,110.114
25.203,110.115
25.204,110.115
25.205,110.115
25.206,110.116
25.207,110.116
25.208,110.116
25.209,110.117
25.21,110.117
25.211,110.117
25.212,110.118
25.213,110.118
25.214,110.118
25.215,110.119
25.216,110.119
25.217,110.119
25.218,110.12
25.219,110.12
25.22,110.12
25.221,110.121
25.222,110.121
25.223,110.121
25.224,110.122
25.225,110.122
25.226,110.122
25.227,110.123
25.228,110.123
25.229,110.123
25.23,110.124
25.231,110.124
25.232,110.124
25.233,110.125
25.234,110.125
25.235,110.125
25.236,110.126
25.237,110.126
25.238,110.126
25.239,110.127
25.24,110.127
25.241,110.127
25.242,110.127
25.243,110.128
25.244,110.128
25.245,110.128
25.246,110.129
25.247,110.129
25.248,110.129
25.249,110.13
25.25,110.13
25.251,110.13
25.252,110.131
25.253,110.131
25.254,110.131
25.255,110.132
25.256,110.132
25.257,110.132
25.258,110.133
25.259,110.133
25.26,110.133
25.261,110.133
25.262,110.134
25.263,110.134
25.264,110.134
25.265,110.135
25.266,110.135
25.267,110.135
25.268,110.136
25.269,110.136
25.27,110.136
25.271,110.137
25.272,110.137
25.273,110.137
25.274,110.138
25.275,110.138
25.276,110.138
25.277,110.138
25.278,110.139
25.279,110.139
25.28,110.139
25.281,110.14
25.282,110.14
25.283,110.14
25.284,110.141
25.285,110.141
25.286,110.141
25.287,110.142
25.288,110.142
25.289,110.142
25.29,110.142
25.291,110.143
25.292,110.143
25.293,110.143
25.294,110.144
25.295,110.144
25.296,110.144
25.297,110.145
25.298,110.145
25.299,110.145
25.3,110.145
25.301,110.146
25.302,110.146
25.303,110.146
25.304,110.147
25.305,110.147
25.306,110.147
25.307,110.148
25.308,110.148
25.309,110.148
25.31,110.148
25.311,110.149
25.312,110.149
25.313,110.149
25.314,110.15
25.315,110.15
25.316,110.15
25.317,110.15
25.318,110.151
25.319,110.151
25.32,110.151
25.321,110.152
25.322,110.152
25.323,110.152
25.324,110.153
25.325,110.153
25.326,110.153
25.327,110.153
25.328,110.154
25.329,110.154
25.33,110.154
25.331,110.155
25.332,110.155
25.333,110.155
25.334,110.155
25.335,110.156
25.336,110.156
25.337,110.156
25.338,110.157
25.339,110.157
25.34,110.157
25.341,110.157
25.342,110.158
25.343,110.158
25.344,110.158
25.345,110.159
25.346,110.159
25.347,110.159
25.348,110.159
25.349,110.16
25.35,110.16
25.351,110.16
25.352,110.161
25.353,110.161
25.354,110.161
25.355,110.161
25.356,110.162
25.357,110.162
25.358,110.162
25.359,110.163
25.36,110.163
25.361,110.163
25.362,110.163
25.363,110.164
25.364,110.164
25.365,110.164
25.366,110.165
25.367,110.165
25.368,110.165
25.369,110.165
25.37,110.166
25.371,110.166
25.372,110.166
25.373,110.166
25.374,110.167
25.375,110.167
25.376,110.167
25.377,110.168
25.378,110.168
25.379,110.168
25.38,110.168
25.381,110.169
25.382,110.169
25.383,110.169
25.384,110.169
25.385,110.17
25.386,110.17
25.387,110.17
25.388,110.171
25.389,110.171
25.39,110.171
25.391,110.171
25.392,110.172
25.393,110.172
25.394,110.172
25.395,110.172
25.396,110.173
25.397,110.173
25.398,110.173
25.399,110.174
25.4,110.174
25.401,110.174
25.402,110.174
25.403,110.175
25.404,110.175
25.405,110.175
25.406,110.175
25.407,110.176
25.408,110.176
25.409,110.176
25.41,110.176
25.411,110.177
25.412,110.177
25.413,110.177
25.414,110.178
25.415,110.178
25.416,110.178
25.417,110.178
25.418,110.179
25.419,110.179
25.42,110.179
25.421,110.179
25.422,110.18
25.423,110.18
25.424,110.18
25.425,110.18
25.426,110.181
25.427,110.181
25.428,110.181
25.429,110.181
25.43,110.182
25.431,110.182
25.432,110.182
25.433,110.182
25.434,110.183
25.435,110.183
25.436,110.183
25.437,110.183
25.438,110.184
25.439,110.184
25.44,110.184
25.441,110.185
25.442,110.185
25.443,110.185
25.444,110.185
25.445,110.186
25.446,110.186
25.447,110.186
25.448,110.186
25.449,110.187
25.45,110.187
25.451,110.187
25.452,110.187
25.453,110.188
25.454,110.188
25.455,110.188
25.456,110.188
25.457,110.189
25.458,110.189
25.459,110.189
25.46,110.189
25.461,110.19
25.462,110.19
25.463,110.19
25.464,110.19
25.465,110.191
25.466,110.191
25.467,110.191
25.468,110.191
25.469,110.192
25.47,110.192
25.471,110.192
25.472,110.192
25.473,110.193
25.474,110.193
25.475,110.193
25.476,110.193
25.477,110.194
25.478,110.194
25.479,110.194
25.48,110.194
25.481,110.194
25.482,110.195
25.483,110.195
25.484,110.195
25.485,110.195
25.486,110.196
25.487,110.196
25.488,110.196
25.489,110.196
25.49,110.197
25.491,110.197
25.492,110.197
25.493,110.197
25.494,110.198
25.495,110.198
25.496,110.198
25.497,110.198
25.498,110.199
25.499,110.199
25.5,110.199
25.501,110.199
25.502,110.2
25.503,110.2
25.504,110.2
25.505,110.2
25.506,110.2
25.507,110.201
25.508,110.201
25.509,110.201
25.51,110.201
25.511,110.202
25.512,110.202
25.513,110.202
25.514,110.202
25.515,110.203
25.516,110.203
25.517,110.203
25.518,110.203
25.519,110.204
25.52,110.204
25.521,110.204
25.522,110.204
25.523,110.204
25.524,110.205
25.525,110.205
25.526,110.205
25.527,110.205
25.528,110.206
25.529,110.206
25.53,110.206
25.531,110.206
25.532,110.207
25.533,110.207
25.534,110.207
25.535,110.207
25.536,110.207
25.537,110.208
25.538,110.208
25.539,110.208
25.54,110.208
25.541,110.209
25.542,110.209
25.543,110.209
25.544,110.209
25.545,110.209
25.546,110.21
25.547,110.21
25.548,110.21
25.549,110.21
25.55,110.211
25.551,110.211
25.552,110.211
25.553,110.211
25.554,110.211
25.555,110.212
25.556,110.212
25.557,110.212
25.558,110.212
25.559,110.213
25.56,110.213
25.561,110.213
25.562,110.213
25.563,110.213
25.564,110.214
25.565,110.214
25.566,110.214
25.567,110.214
25.568,110.215
25.569,110.215
25.57,110.215
25.571,110.215
25.572,110.215
25.573,110.216
25.574,110.216
25.575,110.216
25.576,110.216
25.577,110.217
25.578,110.217
25.579,110.217
25.58,110.217
25.581,110.217
25.582,110.218
25.583,110.218
25.584,110.218
25.585,110.218
25.586,110.218
25.587,110.219
25.588,110.219
25.589,110.219
25.59,110.219
25.591,110.22
25.592,110.22
25.593,110.22
25.594,110.22
25.595,110.22
25.596,110.221
25.597,110.221
25.598,110.221
25.599,110.221
25.6,110.221
25.601,110.222
25.602,110.222
25.603,110.222
25.604,110.222
25.605,110.223
25.606,110.223
25.607,110.223
25.608,110.223
25.609,110.223
25.61,110.224
25.611,110.224
25.612,110.224
25.613,110.224
25.614,110.224
25.615,110.225
25.616,110.225
25.617,110.225
25.618,110.225
25.619,110.225
25.62,110.226
25.621,110.226
25.622,110.226
25.623,110.226
25.624,110.226
25.625,110.227
25.626,110.227
25.627,110.227
25.628,110.227
25.629,110.228
25.63,110.228
25.631,110.228
25.632,110.228
25.633,110.228
25.634,110.229
25.635,110.229
25.636,110.229
25.637,110.229
25.638,110.229
25.639,110.23
25.64,110.23
25.641,110.23
25.642,110.23
25.643,110.23
25.644,110.231
25.645,110.231
25.646,110.231
25.647,110.231
25.648,110.231
25.649,110.232
25.65,110.232
25.651,110.232
25.652,110.232
25.653,110.232
25.654,110.233
25.655,110.233
25.656,110.233
25.657,110.233
25.658,110.233
25.659,110.234
25.66,110.234
25.661,110.234
25.662,110.234
25.663,110.234
25.664,110.235
25.665,110.235
25.666,110.235
25.667,110.235
25.668,110.235
25.669,110.236
25.67,110.236
25.671,110.236
25.672,110.236
25.673,110.236
25.674,110.237
25.675,110.237
25.676,110.237
25.677,110.237
25.678,110.237
25.679,110.237
25.68,110.238
25.681,110.238
25.682,110.238
25.683,110.238
25.684,110.238
25.685,110.239
25.686,110.239
25.687,110.239
25.688,110.239
25.689,110.239
25.69,110.24
25.691,110.24
25.692,110.24
25.693,110.24
25.694,110.24
25.695,110.241
25.696,110.241
25.697,110.241
25.698,110.241
25.699,110.241
25.7,110.241
25.701,110.242
25.702,110.242
25.703,110.242
25.704,110.242
25.705,110.242
25.706,110.243
25.707,110.243
25.708,110.243
25.709,110.243
25.71,110.243
25.711,110.244
25.712,110.244
25.713,110.244
25.714,110.244
25.715,110.244
25.716,110.244
25.717,110.245
25.718,110.245
25.719,110.245
25.72,110.245
25.721,110.245
25.722,110.246
25.723,110.246
25.724,110.246
25.725,110.246
25.726,110.246
25.727,110.247
25.728,110.247
25.729,110.247
25.73,110.247
25.731,110.247
25.732,110.247
25.733,110.248
25.734,110.248
25.735,110.248
25.736,110.248
25.737,110.248
25.738,110.249
25.739,110.249
25.74,110.249
25.741,110.249
25.742,110.249
25.743,110.249
25.744,110.25
25.745,110.25
25.746,110.25
25.747,110.25
25.748,110.25
25.749,110.25
25.75,110.251
25.751,110.251
25.752,110.251
25.753,110.251
25.754,110.251
25.755,110.252
25.756,110.252
25.757,110.252
25.758,110.252
25.759,110.252
25.76,110.252
25.761,110.253
25.762,110.253
25.763,110.253
25.764,110.253
25.765,110.253
25.766,110.253
25.767,110.254
25.768,110.254
25.769,110.254
25.77,110.254
25.771,110.254
25.772,110.255
25.773,110.255
25.774,110.255
25.775,110.255
25.776,110.255
25.777,110.255
25.778,110.256
25.779,110.256
25.78,110.256
25.781,110.256
25.782,110.256
25.783,110.256
25.784,110.257
25.785,110.257
25.786,110.257
25.787,110.257
25.788,110.257
25.789,110.257
25.79,110.258
25.791,110.258
25.792,110.258
25.793,110.258
25.794,110.258
25.795,110.258
25.796,110.259
25.797,110.259
25.798,110.259
25.799,110.259
25.8,110.259
25.801,110.259
25.802,110.26
25.803,110.26
25.804,110.26
25.805,110.26
25.806,110.26
25.807,110.26
25.808,110.261
25.809,110.261
25.81,110.261
25.811,110.261
25.812,110.261
25.813,110.261
25.814,110.262
25.815,110.262
25.816,110.262
25.817,110.262
25.818,110.262
25.819,110.262
25.82,110.263
25.821,110.263
25.822,110.263
25.823,110.263
25.824,110.263
25.825,110.263
25.826,110.264
25.827,110.264
25.828,110.264
25.829,110.264
25.83,110.264
25.831,110.264
25.832,110.265
25.833,110.265
25.834,110.265
25.835,110.265
25.836,110.265
25.837,110.265
25.838,110.266
25.839,110.266
25.84,110.266
25.841,110.266
25.842,110.266
25.843,110.266
25.844,110.266
25.845,110.267
25.846,110.267
25.847,110.267
25.848,110.267
25.849,110.267
25.85,110.267
25.851,110.268
25.852,110.268
25.853,110.268
25.854,110.268
25.855,110.268
25.856,110.268
25.857,110.269
25.858,110.269
25.859,110.269
25.86,110.269
25.861,110.269
25.862,110.269
25.863,110.269
25.864,110.27
25.865,110.27
25.866,110.27
25.867,110.27
25.868,110.27
25.869,110.27
25.87,110.271
25.871,110.271
25.872,110.271
25.873,110.271
25.874,110.271
25.875,110.271
25.876,110.271
25.877,110.272
25.878,110.272
25.879,110.272
25.88,110.272
25.881,110.272
25.882,110.272
25.883,110.272
25.884,110.273
25.885,110.273
25.886,110.273
25.887,110.273
25.888,110.273
25.889,110.273
25.89,110.273
25.891,110.274
25.892,110.274
25.893,110.274
25.894,110.274
25.895,110.274
25.896,110.274
25.897,110.275
25.898,110.275
25.899,110.275
25.9,110.275
25.901,110.275
25.902,110.275
25.903,110.275
25.904,110.276
25.905,110.276
25.906,110.276
25.907,110.276
25.908,110.276
25.909,110.276
25.91,110.276
25.911,110.277
25.912,110.277
25.913,110.277
25.914,110.277
25.915,110.277
25.916,110.277
25.917,110.277
25.918,110.278
25.919,110.278
25.92,110.278
25.921,110.278
25.922,110.278
25.923,110.278
25.924,110.278
25.925,110.279
25.926,110.279
25.927,110.279
25.928,110.279
25.929,110.279
25.93,110.279
25.931,110.279
25.932,110.28
25.933,110.28
25.934,110.28
25.935,110.28
25.936,110.28
25.937,110.28
25.938,110.28
25.939,110.28
25.94,110.281
25.941,110.281
25.942,110.281
25.943,110.281
25.944,110.281
25.945,110.281
25.946,110.281
25.947,110.282
25.948,110.282
25.949,110.282
25.95,110.282
25.951,110.282
25.952,110.282
25.953,110.282
25.954,110.283
25.955,110.283
25.956,110.283
25.957,110.283
25.958,110.283
25.959,110.283
25.96,110.283
25.961,110.283
25.962,110.284
25.963,110.284
25.964,110.284
25.965,110.284
25.966,110.284
25.967,110.284
25.968,110.284
25.969,110.285
25.97,110.285
25.971,110.285
25.972,110.285
25.973,110.285
25.974,110.285
25.975,110.285
25.976,110.285
25.977,110.286
25.978,110.286
25.979,110.286
25.98,110.286
25.981,110.286
25.982,110.286
25.983,110.286
25.984,110.286
25.985,110.287
25.986,110.287
25.987,110.287
25.988,110.287
25.989,110.287
25.99,110.287
25.991,110.287
25.992,110.288
25.993,110.288
25.994,110.288
25.995,110.288
25.996,110.288
25.997,110.288
25.998,110.288
25.999,110.288
26,110.289
26.001,110.289
26.002,110.289
26.003,110.289
26.004,110.289
26.005,110.289
26.006,110.289
26.007,110.289
26.008,110.29
26.009,110.29
26.01,110.29
26.011,110.29
26.012,110.29
26.013,110.29
26.014,110.29
26.015,110.29
26.016,110.291
26.017,110.291
26.018,110.291
26.019,110.291
26.02,110.291
26.021,110.291
26.022,110.291
26.023,110.291
26.024,110.291
26.025,110.292
26.026,110.292
26.027,110.292
26.028,110.292
26.029,110.292
26.03,110.292
26.031,110.292
26.032,110.292
26.033,110.293
26.034,110.293
26.035,110.293
26.036,110.293
26.037,110.293
26.038,110.293
26.039,110.293
26.04,110.293
26.041,110.294
26.042,110.294
26.043,110.294
26.044,110.294
26.045,110.294
26.046,110.294
26.047,110.294
26.048,110.294
26.049,110.294
26.05,110.295
26.051,110.295
26.052,110.295
26.053,110.295
26.054,110.295
26.055,110.295
26.056,110.295
26.057,110.295
26.058,110.296
26.059,110.296
26.06,110.296
26.061,110.296
26.062,110.296
26.063,110.296
26.064,110.296
26.065,110.296
26.066,110.296
26.067,110.297
26.068,110.297
26.069,110.297
26.07,110.297
26.071,110.297
26.072,110.297
26.073,110.297
26.074,110.297
26.075,110.297
26.076,110.298
26.077,110.298
26.078,110.298
