TIME,FSP_X
17.966,-0.41099
17.967,-0.410971
17.968,-0.411027
17.969,-0.411096
17.97,-0.411105
17.971,-0.411085
17.972,-0.411111
17.973,-0.411175
17.974,-0.41124
17.975,-0.411286
17.976,-0.411339
17.977,-0.411361
17.978,-0.41137
17.979,-0.411429
17.98,-0.411508
17.981,-0.41151
17.982,-0.411483
17.983,-0.411524
17.984,-0.411602
17.985,-0.411701
17.986,-0.411826
17.987,-0.41187
17.988,-0.41189
17.989,-0.411949
17.99,-0.411927
17.991,-0.411892
17.992,-0.411893
17.993,-0.41193
17.994,-0.411941
17.995,-0.411938
17.996,-0.411974
17.997,-0.412041
17.998,-0.412068
17.999,-0.411993
18,-0.411972
18.001,-0.411949
18.002,-0.411903
18.003,-0.411867
18.004,-0.411887
18.005,-0.411988
18.006,-0.412039
18.007,-0.412008
18.008,-0.412002
18.009,-0.411997
18.01,-0.411893
18.011,-0.411785
18.012,-0.411765
18.013,-0.411812
18.014,-0.411811
18.015,-0.411802
18.016,-0.411772
18.017,-0.411735
18.018,-0.411694
18.019,-0.411612
18.02,-0.411531
18.021,-0.411453
18.022,-0.41138
18.023,-0.411354
18.024,-0.411402
18.025,-0.411446
18.026,-0.41142
18.027,-0.411349
18.028,-0.411313
18.029,-0.41135
18.03,-0.411428
18.031,-0.411437
18.032,-0.411459
18.033,-0.411573
18.034,-0.411646
18.035,-0.411695
18.036,-0.411718
18.037,-0.411673
18.038,-0.411583
18.039,-0.41157
18.04,-0.411598
18.041,-0.411542
18.042,-0.411486
18.043,-0.411463
18.044,-0.411461
18.045,-0.411415
18.046,-0.411353
18.047,-0.411354
18.048,-0.411393
18.049,-0.411424
18.05,-0.411397
18.051,-0.411334
18.052,-0.411361
18.053,-0.411378
18.054,-0.411315
18.055,-0.411269
18.056,-0.411258
18.057,-0.411314
18.058,-0.411412
18.059,-0.411501
18.06,-0.411541
18.061,-0.41153
18.062,-0.411495
18.063,-0.411434
18.064,-0.411404
18.065,-0.411412
18.066,-0.41141
18.067,-0.411426
18.068,-0.411408
18.069,-0.411424
18.07,-0.411473
18.071,-0.411455
18.072,-0.411522
18.073,-0.411616
18.074,-0.411663
18.075,-0.411642
18.076,-0.411638
18.077,-0.411672
18.078,-0.411666
18.079,-0.411688
18.08,-0.411698
18.081,-0.411694
18.082,-0.411671
18.083,-0.411653
18.084,-0.411697
18.085,-0.411729
18.086,-0.411717
18.087,-0.411673
18.088,-0.411602
18.089,-0.411616
18.09,-0.411655
18.091,-0.411727
18.092,-0.411752
18.093,-0.411663
18.094,-0.411618
18.095,-0.411668
18.096,-0.411765
18.097,-0.411771
18.098,-0.411717
18.099,-0.411649
18.1,-0.411591
18.101,-0.411613
18.102,-0.411652
18.103,-0.411716
18.104,-0.411807
18.105,-0.411817
18.106,-0.411781
18.107,-0.411808
18.108,-0.411823
18.109,-0.411828
18.11,-0.411843
18.111,-0.411877
18.112,-0.411893
18.113,-0.411864
18.114,-0.411846
18.115,-0.411858
18.116,-0.411891
18.117,-0.411898
18.118,-0.411857
18.119,-0.411822
18.12,-0.411855
18.121,-0.411851
18.122,-0.411872
18.123,-0.411946
18.124,-0.411976
18.125,-0.411997
18.126,-0.411996
18.127,-0.412046
18.128,-0.412122
18.129,-0.412143
18.13,-0.412109
18.131,-0.412016
18.132,-0.411926
18.133,-0.411886
18.134,-0.411928
18.135,-0.411961
18.136,-0.411902
18.137,-0.411853
18.138,-0.411824
18.139,-0.411796
18.14,-0.411757
18.141,-0.411734
18.142,-0.411765
18.143,-0.411869
18.144,-0.411944
18.145,-0.411946
18.146,-0.411994
18.147,-0.412054
18.148,-0.41211
18.149,-0.412143
18.15,-0.412202
18.151,-0.412267
18.152,-0.412296
18.153,-0.412283
18.154,-0.412279
18.155,-0.412262
18.156,-0.412176
18.157,-0.412155
18.158,-0.412178
18.159,-0.412196
18.16,-0.412256
18.161,-0.412348
18.162,-0.412441
18.163,-0.412534
18.164,-0.412582
18.165,-0.412572
18.166,-0.412514
18.167,-0.412442
18.168,-0.41243
18.169,-0.412404
18.17,-0.412402
18.171,-0.412458
18.172,-0.412496
18.173,-0.412529
18.174,-0.412499
18.175,-0.412461
18.176,-0.412452
18.177,-0.412483
18.178,-0.412539
18.179,-0.412507
18.18,-0.412497
18.181,-0.412509
18.182,-0.412534
18.183,-0.412639
18.184,-0.412705
18.185,-0.412707
18.186,-0.412658
18.187,-0.412633
18.188,-0.4127
18.189,-0.412775
18.19,-0.412814
18.191,-0.412834
18.192,-0.412855
18.193,-0.412911
18.194,-0.412994
18.195,-0.413074
18.196,-0.413115
18.197,-0.413038
18.198,-0.412998
18.199,-0.413075
18.2,-0.413093
18.201,-0.41304
18.202,-0.413009
18.203,-0.413009
18.204,-0.413036
18.205,-0.41301
18.206,-0.412892
18.207,-0.412787
18.208,-0.412741
18.209,-0.412718
18.21,-0.412725
18.211,-0.412712
18.212,-0.41266
18.213,-0.412686
18.214,-0.412723
18.215,-0.412716
18.216,-0.412747
18.217,-0.412784
18.218,-0.412799
18.219,-0.412762
18.22,-0.412759
18.221,-0.412802
18.222,-0.412754
18.223,-0.412644
18.224,-0.412593
18.225,-0.412566
18.226,-0.412573
18.227,-0.412625
18.228,-0.41268
18.229,-0.41276
18.23,-0.412798
18.231,-0.412817
18.232,-0.412825
18.233,-0.412823
18.234,-0.412769
18.235,-0.412671
18.236,-0.412664
18.237,-0.412654
18.238,-0.4126
18.239,-0.412538
18.24,-0.412461
18.241,-0.412422
18.242,-0.412442
18.243,-0.412513
18.244,-0.412589
18.245,-0.412637
18.246,-0.412656
18.247,-0.412668
18.248,-0.412713
18.249,-0.412715
18.25,-0.412676
18.251,-0.412684
18.252,-0.412734
18.253,-0.412786
18.254,-0.412808
18.255,-0.412817
18.256,-0.412822
18.257,-0.412836
18.258,-0.412891
18.259,-0.412896
18.26,-0.412864
18.261,-0.412865
18.262,-0.412895
18.263,-0.41293
18.264,-0.412973
18.265,-0.413042
18.266,-0.413069
18.267,-0.413082
18.268,-0.413154
18.269,-0.413218
18.27,-0.41317
18.271,-0.413114
18.272,-0.413054
18.273,-0.412988
18.274,-0.41302
18.275,-0.413058
18.276,-0.413005
18.277,-0.412983
18.278,-0.412961
18.279,-0.412911
18.28,-0.412927
18.281,-0.412913
18.282,-0.412839
18.283,-0.412767
18.284,-0.412687
18.285,-0.412597
18.286,-0.412416
18.287,-0.412286
18.288,-0.41236
18.289,-0.412411
18.29,-0.41236
18.291,-0.412345
18.292,-0.412338
18.293,-0.41226
18.294,-0.412219
18.295,-0.412246
18.296,-0.41226
18.297,-0.412243
18.298,-0.4123
18.299,-0.412385
18.3,-0.412424
18.301,-0.412454
18.302,-0.412434
18.303,-0.412418
18.304,-0.412443
18.305,-0.412498
18.306,-0.412591
18.307,-0.41266
18.308,-0.412732
18.309,-0.412832
18.31,-0.412895
18.311,-0.412883
18.312,-0.412856
18.313,-0.412796
18.314,-0.412731
18.315,-0.412761
18.316,-0.412803
18.317,-0.412802
18.318,-0.412803
18.319,-0.412762
18.32,-0.412707
18.321,-0.412679
18.322,-0.412623
18.323,-0.412593
18.324,-0.412623
18.325,-0.412628
18.326,-0.412564
18.327,-0.412568
18.328,-0.41264
18.329,-0.412665
18.33,-0.412663
18.331,-0.412664
18.332,-0.412697
18.333,-0.412693
18.334,-0.412693
18.335,-0.412713
18.336,-0.412664
18.337,-0.412609
18.338,-0.412582
18.339,-0.412584
18.34,-0.412542
18.341,-0.412579
18.342,-0.412648
18.343,-0.412632
18.344,-0.412673
18.345,-0.412738
18.346,-0.412746
18.347,-0.412729
18.348,-0.412691
18.349,-0.412654
18.35,-0.412705
18.351,-0.412751
18.352,-0.412777
18.353,-0.412812
18.354,-0.412821
18.355,-0.412801
18.356,-0.412752
18.357,-0.412722
18.358,-0.412772
18.359,-0.412836
18.36,-0.412815
18.361,-0.41278
18.362,-0.412772
18.363,-0.412705
18.364,-0.41264
18.365,-0.412585
18.366,-0.412506
18.367,-0.412467
18.368,-0.412489
18.369,-0.412544
18.37,-0.412641
18.371,-0.412744
18.372,-0.41278
18.373,-0.412753
18.374,-0.412759
18.375,-0.412821
18.376,-0.412893
18.377,-0.412891
18.378,-0.412848
18.379,-0.412902
18.38,-0.413007
18.381,-0.413062
18.382,-0.413029
18.383,-0.412943
18.384,-0.412895
18.385,-0.412975
18.386,-0.413072
18.387,-0.413105
18.388,-0.413133
18.389,-0.413104
18.39,-0.413079
18.391,-0.413113
18.392,-0.413119
18.393,-0.413097
18.394,-0.413108
18.395,-0.413113
18.396,-0.413117
18.397,-0.41311
18.398,-0.41306
18.399,-0.413056
18.4,-0.413069
18.401,-0.413023
18.402,-0.412921
18.403,-0.412891
18.404,-0.412862
18.405,-0.412805
18.406,-0.412803
18.407,-0.412753
18.408,-0.412703
18.409,-0.412732
18.41,-0.412767
18.411,-0.412755
18.412,-0.412703
18.413,-0.412704
18.414,-0.412716
18.415,-0.412664
18.416,-0.412682
18.417,-0.412719
18.418,-0.412677
18.419,-0.412655
18.42,-0.412677
18.421,-0.412715
18.422,-0.412777
18.423,-0.412844
18.424,-0.412844
18.425,-0.412759
18.426,-0.412656
18.427,-0.412558
18.428,-0.412588
18.429,-0.41275
18.43,-0.412831
18.431,-0.412793
18.432,-0.412748
18.433,-0.412695
18.434,-0.412622
18.435,-0.41255
18.436,-0.412514
18.437,-0.412516
18.438,-0.412522
18.439,-0.412549
18.44,-0.412539
18.441,-0.412531
18.442,-0.412566
18.443,-0.412567
18.444,-0.412553
18.445,-0.412566
18.446,-0.412592
18.447,-0.412571
18.448,-0.412473
18.449,-0.412441
18.45,-0.412445
18.451,-0.412382
18.452,-0.412314
18.453,-0.412312
18.454,-0.412298
18.455,-0.412236
18.456,-0.412221
18.457,-0.412193
18.458,-0.412217
18.459,-0.412324
18.46,-0.412371
18.461,-0.41238
18.462,-0.412383
18.463,-0.412346
18.464,-0.412303
18.465,-0.412267
18.466,-0.412195
18.467,-0.412123
18.468,-0.412076
18.469,-0.412036
18.47,-0.412021
18.471,-0.412041
18.472,-0.412088
18.473,-0.412124
18.474,-0.412112
18.475,-0.412147
18.476,-0.412261
18.477,-0.412337
18.478,-0.412309
18.479,-0.412247
18.48,-0.412231
18.481,-0.412249
18.482,-0.412295
18.483,-0.41228
18.484,-0.412217
18.485,-0.412248
18.486,-0.412314
18.487,-0.412323
18.488,-0.412315
18.489,-0.412329
18.49,-0.412383
18.491,-0.412426
18.492,-0.41245
18.493,-0.412463
18.494,-0.412485
18.495,-0.412544
18.496,-0.412545
18.497,-0.412528
18.498,-0.412557
18.499,-0.412569
18.5,-0.412506
18.501,-0.412415
18.502,-0.412347
18.503,-0.412418
18.504,-0.412565
18.505,-0.412571
18.506,-0.412571
18.507,-0.412571
18.508,-0.412526
18.509,-0.412532
18.51,-0.412547
18.511,-0.412498
18.512,-0.412496
18.513,-0.41251
18.514,-0.412431
18.515,-0.412411
18.516,-0.412385
18.517,-0.412355
18.518,-0.412336
18.519,-0.412294
18.52,-0.412274
18.521,-0.412295
18.522,-0.412325
18.523,-0.412331
18.524,-0.412357
18.525,-0.412401
18.526,-0.412478
18.527,-0.412538
18.528,-0.412535
18.529,-0.412509
18.53,-0.41252
18.531,-0.412515
18.532,-0.412489
18.533,-0.412534
18.534,-0.412583
18.535,-0.412548
18.536,-0.412523
18.537,-0.41252
18.538,-0.412511
18.539,-0.412476
18.54,-0.412455
18.541,-0.41252
18.542,-0.412598
18.543,-0.412632
18.544,-0.412659
18.545,-0.412642
18.546,-0.412599
18.547,-0.412593
18.548,-0.412573
18.549,-0.412624
18.55,-0.412773
18.551,-0.412806
18.552,-0.412759
18.553,-0.412771
18.554,-0.412837
18.555,-0.412942
18.556,-0.412978
18.557,-0.412925
18.558,-0.412887
18.559,-0.412892
18.56,-0.412895
18.561,-0.412915
18.562,-0.412925
18.563,-0.412939
18.564,-0.412919
18.565,-0.412919
18.566,-0.412987
18.567,-0.413015
18.568,-0.413019
18.569,-0.413023
18.57,-0.413036
18.571,-0.413059
18.572,-0.413122
18.573,-0.413133
18.574,-0.41304
18.575,-0.413004
18.576,-0.413024
18.577,-0.413027
18.578,-0.412965
18.579,-0.412941
18.58,-0.413034
18.581,-0.413064
18.582,-0.413031
18.583,-0.412992
18.584,-0.412961
18.585,-0.412973
18.586,-0.412942
18.587,-0.412899
18.588,-0.412934
18.589,-0.412974
18.59,-0.412957
18.591,-0.412894
18.592,-0.412898
18.593,-0.41291
18.594,-0.412966
18.595,-0.41305
18.596,-0.412999
18.597,-0.412968
18.598,-0.413002
18.599,-0.413039
18.6,-0.413094
18.601,-0.41319
18.602,-0.413211
18.603,-0.413289
18.604,-0.413422
18.605,-0.413401
18.606,-0.413318
18.607,-0.413252
18.608,-0.413234
18.609,-0.413181
18.61,-0.413124
18.611,-0.413125
18.612,-0.413176
18.613,-0.413199
18.614,-0.41313
18.615,-0.413049
18.616,-0.413012
18.617,-0.413089
18.618,-0.413033
18.619,-0.412935
18.62,-0.413013
18.621,-0.413146
18.622,-0.413287
18.623,-0.413342
18.624,-0.413419
18.625,-0.413498
18.626,-0.413559
18.627,-0.413555
18.628,-0.413441
18.629,-0.413375
18.63,-0.413369
18.631,-0.413405
18.632,-0.413448
18.633,-0.413462
18.634,-0.413414
18.635,-0.413342
18.636,-0.413321
18.637,-0.413325
18.638,-0.413286
18.639,-0.413302
18.64,-0.413297
18.641,-0.413187
18.642,-0.413134
18.643,-0.413108
18.644,-0.413058
18.645,-0.413021
18.646,-0.413032
18.647,-0.413091
18.648,-0.413161
18.649,-0.413193
18.65,-0.41319
18.651,-0.413279
18.652,-0.413366
18.653,-0.413316
18.654,-0.41322
18.655,-0.41317
18.656,-0.413153
18.657,-0.413088
18.658,-0.413051
18.659,-0.413057
18.66,-0.413056
18.661,-0.413044
18.662,-0.413084
18.663,-0.4131
18.664,-0.413013
18.665,-0.413015
18.666,-0.413107
18.667,-0.413138
18.668,-0.413149
18.669,-0.413186
18.67,-0.413203
18.671,-0.413205
18.672,-0.413203
18.673,-0.41322
18.674,-0.413197
18.675,-0.413155
18.676,-0.413125
18.677,-0.413057
18.678,-0.413029
18.679,-0.413012
18.68,-0.413032
18.681,-0.413068
18.682,-0.413106
18.683,-0.413117
18.684,-0.413096
18.685,-0.413136
18.686,-0.413131
18.687,-0.41314
18.688,-0.413214
18.689,-0.413264
18.69,-0.413301
18.691,-0.413349
18.692,-0.41336
18.693,-0.413298
18.694,-0.413247
18.695,-0.413304
18.696,-0.413415
18.697,-0.413451
18.698,-0.413416
18.699,-0.413352
18.7,-0.413307
18.701,-0.413293
18.702,-0.413225
18.703,-0.413188
18.704,-0.413201
18.705,-0.41324
18.706,-0.413308
18.707,-0.413331
18.708,-0.413264
18.709,-0.413164
18.71,-0.413092
18.711,-0.413085
18.712,-0.413058
18.713,-0.413047
18.714,-0.413071
18.715,-0.413023
18.716,-0.413027
18.717,-0.413048
18.718,-0.413098
18.719,-0.41319
18.72,-0.413193
18.721,-0.413217
18.722,-0.4133
18.723,-0.41338
18.724,-0.413429
18.725,-0.413411
18.726,-0.413424
18.727,-0.413468
18.728,-0.413499
18.729,-0.413553
18.73,-0.413643
18.731,-0.413751
18.732,-0.413893
18.733,-0.414011
18.734,-0.414091
18.735,-0.414146
18.736,-0.414127
18.737,-0.414055
18.738,-0.413973
18.739,-0.413887
18.74,-0.413837
18.741,-0.413786
18.742,-0.413787
18.743,-0.413829
18.744,-0.413849
18.745,-0.413867
18.746,-0.413904
18.747,-0.413961
18.748,-0.414013
18.749,-0.414076
18.75,-0.414116
18.751,-0.41412
18.752,-0.414136
18.753,-0.41421
18.754,-0.414256
18.755,-0.414287
18.756,-0.414313
18.757,-0.414339
18.758,-0.414383
18.759,-0.414431
18.76,-0.4144
18.761,-0.414276
18.762,-0.414222
18.763,-0.414181
18.764,-0.414161
18.765,-0.414238
18.766,-0.414296
18.767,-0.414311
18.768,-0.41427
18.769,-0.414203
18.77,-0.414187
18.771,-0.414227
18.772,-0.414269
18.773,-0.414277
18.774,-0.414268
18.775,-0.41425
18.776,-0.414236
18.777,-0.414168
18.778,-0.414086
18.779,-0.414073
18.78,-0.41402
18.781,-0.413947
18.782,-0.413906
18.783,-0.413892
18.784,-0.413863
18.785,-0.413773
18.786,-0.41379
18.787,-0.413816
18.788,-0.413729
18.789,-0.41362
18.79,-0.413533
18.791,-0.413489
18.792,-0.413459
18.793,-0.413442
18.794,-0.413431
18.795,-0.413428
18.796,-0.413435
18.797,-0.413391
18.798,-0.413323
18.799,-0.41335
18.8,-0.413457
18.801,-0.413572
18.802,-0.413619
18.803,-0.4136
18.804,-0.413575
18.805,-0.41365
18.806,-0.413724
18.807,-0.413746
18.808,-0.413778
18.809,-0.413864
18.81,-0.413987
18.811,-0.413998
18.812,-0.413953
18.813,-0.413936
18.814,-0.413991
18.815,-0.414091
18.816,-0.414079
18.817,-0.413969
18.818,-0.413976
18.819,-0.413984
18.82,-0.413893
18.821,-0.413885
18.822,-0.413926
18.823,-0.413911
18.824,-0.413923
18.825,-0.413959
18.826,-0.414023
18.827,-0.414132
18.828,-0.414106
18.829,-0.414013
18.83,-0.413991
18.831,-0.414033
18.832,-0.414057
18.833,-0.414113
18.834,-0.414131
18.835,-0.41413
18.836,-0.41421
18.837,-0.414164
18.838,-0.414146
18.839,-0.414139
18.84,-0.414039
18.841,-0.413933
18.842,-0.413886
18.843,-0.413864
18.844,-0.41379
18.845,-0.413727
18.846,-0.413698
18.847,-0.413665
18.848,-0.413572
18.849,-0.413513
18.85,-0.413514
18.851,-0.41349
18.852,-0.413479
18.853,-0.413506
18.854,-0.413524
18.855,-0.413547
18.856,-0.413591
18.857,-0.413547
18.858,-0.413487
18.859,-0.413444
18.86,-0.413358
18.861,-0.413349
18.862,-0.413333
18.863,-0.413305
18.864,-0.413321
18.865,-0.413364
18.866,-0.413382
18.867,-0.413362
18.868,-0.413364
18.869,-0.413361
18.87,-0.413345
18.871,-0.413288
18.872,-0.41319
18.873,-0.413093
18.874,-0.413062
18.875,-0.413149
18.876,-0.41327
18.877,-0.41331
18.878,-0.41326
18.879,-0.413216
18.88,-0.413269
18.881,-0.413315
18.882,-0.413292
18.883,-0.41332
18.884,-0.413337
18.885,-0.413326
18.886,-0.413369
18.887,-0.413387
18.888,-0.413419
18.889,-0.413516
18.89,-0.413575
18.891,-0.413602
18.892,-0.413595
18.893,-0.413552
18.894,-0.413487
18.895,-0.413451
18.896,-0.413471
18.897,-0.413451
18.898,-0.413372
18.899,-0.413184
18.9,-0.412999
18.901,-0.412975
18.902,-0.412967
18.903,-0.412906
18.904,-0.412833
18.905,-0.412744
18.906,-0.412736
18.907,-0.412729
18.908,-0.412689
18.909,-0.412685
18.91,-0.412663
18.911,-0.412603
18.912,-0.412564
18.913,-0.412584
18.914,-0.412633
18.915,-0.412719
18.916,-0.412785
18.917,-0.412795
18.918,-0.412825
18.919,-0.412886
18.92,-0.412917
18.921,-0.412957
18.922,-0.412965
18.923,-0.412951
18.924,-0.41296
18.925,-0.412964
18.926,-0.412991
18.927,-0.41311
18.928,-0.413264
18.929,-0.413357
18.93,-0.413377
18.931,-0.413359
18.932,-0.413399
18.933,-0.413405
18.934,-0.413382
18.935,-0.413419
18.936,-0.413393
18.937,-0.413323
18.938,-0.413281
18.939,-0.413298
18.94,-0.413383
18.941,-0.413387
18.942,-0.413432
18.943,-0.413526
18.944,-0.41349
18.945,-0.413465
18.946,-0.413542
18.947,-0.413647
18.948,-0.413648
18.949,-0.413621
18.95,-0.413672
18.951,-0.413704
18.952,-0.413676
18.953,-0.41369
18.954,-0.413678
18.955,-0.413558
18.956,-0.413511
18.957,-0.413491
18.958,-0.413425
18.959,-0.413381
18.96,-0.413354
18.961,-0.413273
18.962,-0.413221
18.963,-0.413208
18.964,-0.413161
18.965,-0.413155
18.966,-0.413108
18.967,-0.413091
18.968,-0.413184
18.969,-0.413191
18.97,-0.413192
18.971,-0.413244
18.972,-0.413206
18.973,-0.413184
18.974,-0.413258
18.975,-0.413278
18.976,-0.413216
18.977,-0.413138
18.978,-0.413068
18.979,-0.413057
18.98,-0.413019
18.981,-0.412956
18.982,-0.41292
18.983,-0.412953
18.984,-0.413034
18.985,-0.413013
18.986,-0.412946
18.987,-0.412875
18.988,-0.412853
18.989,-0.412842
18.99,-0.412791
18.991,-0.412734
18.992,-0.41271
18.993,-0.412725
18.994,-0.412756
18.995,-0.412813
18.996,-0.412861
18.997,-0.412891
18.998,-0.412931
18.999,-0.412966
19,-0.413043
19.001,-0.413095
19.002,-0.413101
19.003,-0.413185
19.004,-0.41324
19.005,-0.413257
19.006,-0.413274
19.007,-0.413319
19.008,-0.413374
19.009,-0.413342
19.01,-0.413291
19.011,-0.413242
19.012,-0.413172
19.013,-0.413167
19.014,-0.413198
19.015,-0.413201
19.016,-0.413216
19.017,-0.413251
19.018,-0.413236
19.019,-0.413248
19.02,-0.413308
19.021,-0.413321
19.022,-0.413285
19.023,-0.413248
19.024,-0.413256
19.025,-0.413326
19.026,-0.413346
19.027,-0.413173
19.028,-0.413043
19.029,-0.413052
19.03,-0.413009
19.031,-0.412997
19.032,-0.413037
19.033,-0.413068
19.034,-0.413034
19.035,-0.412985
19.036,-0.413004
19.037,-0.412972
19.038,-0.412789
19.039,-0.41269
19.04,-0.412711
19.041,-0.412728
19.042,-0.412777
19.043,-0.412736
19.044,-0.412689
19.045,-0.412646
19.046,-0.41262
19.047,-0.412649
19.048,-0.412655
19.049,-0.412669
19.05,-0.412699
19.051,-0.412677
19.052,-0.41263
19.053,-0.412617
19.054,-0.412661
19.055,-0.412679
19.056,-0.412643
19.057,-0.412663
19.058,-0.412648
19.059,-0.412576
19.06,-0.412518
19.061,-0.412533
19.062,-0.412588
19.063,-0.412631
19.064,-0.412665
19.065,-0.412693
19.066,-0.412702
19.067,-0.412746
19.068,-0.412795
19.069,-0.412807
19.07,-0.412849
19.071,-0.41287
19.072,-0.412899
19.073,-0.412882
19.074,-0.412797
19.075,-0.412775
19.076,-0.412746
19.077,-0.412667
19.078,-0.412686
19.079,-0.412785
19.08,-0.412807
19.081,-0.412773
19.082,-0.412764
19.083,-0.412781
19.084,-0.412794
19.085,-0.41287
19.086,-0.412895
19.087,-0.41284
19.088,-0.412824
19.089,-0.412835
19.09,-0.412824
19.091,-0.412806
19.092,-0.412864
19.093,-0.412952
19.094,-0.412994
19.095,-0.413094
19.096,-0.413165
19.097,-0.413141
19.098,-0.413116
19.099,-0.41308
19.1,-0.413044
19.101,-0.41302
19.102,-0.413031
19.103,-0.413035
19.104,-0.413094
19.105,-0.413206
19.106,-0.413314
19.107,-0.413367
19.108,-0.413376
19.109,-0.413324
19.11,-0.413265
19.111,-0.413309
19.112,-0.413361
19.113,-0.413356
19.114,-0.413341
19.115,-0.413311
19.116,-0.413303
19.117,-0.413367
19.118,-0.413362
19.119,-0.413323
19.12,-0.413328
19.121,-0.413333
19.122,-0.413322
19.123,-0.413304
19.124,-0.413318
19.125,-0.413311
19.126,-0.413276
19.127,-0.413218
19.128,-0.413214
19.129,-0.413231
19.13,-0.413191
19.131,-0.413158
19.132,-0.413125
19.133,-0.413067
19.134,-0.413063
19.135,-0.413154
19.136,-0.413181
19.137,-0.413177
19.138,-0.413223
19.139,-0.413204
19.14,-0.413157
19.141,-0.413162
19.142,-0.413196
19.143,-0.413185
19.144,-0.413196
19.145,-0.413263
19.146,-0.413253
19.147,-0.413191
19.148,-0.41317
19.149,-0.413147
19.15,-0.413094
19.151,-0.413106
19.152,-0.413214
19.153,-0.413317
19.154,-0.413355
19.155,-0.41338
19.156,-0.413347
19.157,-0.413398
19.158,-0.413567
19.159,-0.413658
19.16,-0.413698
19.161,-0.413706
19.162,-0.413676
19.163,-0.413726
19.164,-0.413743
19.165,-0.413684
19.166,-0.413698
19.167,-0.413717
19.168,-0.413748
19.169,-0.413798
19.17,-0.413831
19.171,-0.413856
19.172,-0.413861
19.173,-0.413845
19.174,-0.413796
19.175,-0.41379
19.176,-0.413854
19.177,-0.413974
19.178,-0.414097
19.179,-0.414131
19.18,-0.414129
19.181,-0.414111
19.182,-0.414095
19.183,-0.414107
19.184,-0.414105
19.185,-0.414098
19.186,-0.414092
19.187,-0.41411
19.188,-0.414175
19.189,-0.414184
19.19,-0.414129
19.191,-0.414125
19.192,-0.414072
19.193,-0.413963
19.194,-0.413905
19.195,-0.413856
19.196,-0.413777
19.197,-0.413728
19.198,-0.413747
19.199,-0.413779
19.2,-0.413808
19.201,-0.413782
19.202,-0.413748
19.203,-0.413712
19.204,-0.413647
19.205,-0.413651
19.206,-0.413692
19.207,-0.413729
19.208,-0.413735
19.209,-0.41374
19.21,-0.413717
19.211,-0.413622
19.212,-0.413626
19.213,-0.413675
19.214,-0.413683
19.215,-0.413706
19.216,-0.413768
19.217,-0.413846
19.218,-0.413812
19.219,-0.413771
19.22,-0.413741
19.221,-0.413736
19.222,-0.41381
19.223,-0.41379
19.224,-0.413821
19.225,-0.413891
19.226,-0.413891
19.227,-0.41397
19.228,-0.414076
19.229,-0.414117
19.23,-0.414067
19.231,-0.41403
19.232,-0.41405
19.233,-0.414009
19.234,-0.413965
19.235,-0.413985
19.236,-0.413955
19.237,-0.413917
19.238,-0.413924
19.239,-0.413925
19.24,-0.41398
19.241,-0.414044
19.242,-0.414025
19.243,-0.413991
19.244,-0.413963
19.245,-0.413925
19.246,-0.413893
19.247,-0.413942
19.248,-0.414011
19.249,-0.41412
19.25,-0.414203
19.251,-0.414182
19.252,-0.41419
19.253,-0.414236
19.254,-0.414308
19.255,-0.414367
19.256,-0.4144
19.257,-0.41441
19.258,-0.41442
19.259,-0.414424
19.26,-0.414457
19.261,-0.41444
19.262,-0.41437
19.263,-0.414318
19.264,-0.414235
19.265,-0.414127
19.266,-0.414026
19.267,-0.413929
19.268,-0.413839
19.269,-0.413759
19.27,-0.413529
19.271,-0.413318
19.272,-0.41325
19.273,-0.413211
19.274,-0.413267
19.275,-0.413338
19.276,-0.413379
19.277,-0.41342
19.278,-0.413527
19.279,-0.413649
19.28,-0.413707
19.281,-0.41371
19.282,-0.413661
19.283,-0.413697
19.284,-0.413779
19.285,-0.413831
19.286,-0.41389
19.287,-0.413953
19.288,-0.41396
19.289,-0.413938
19.29,-0.413938
19.291,-0.413916
19.292,-0.413963
19.293,-0.413988
19.294,-0.413963
19.295,-0.413919
19.296,-0.413831
19.297,-0.413805
19.298,-0.413812
19.299,-0.413837
19.3,-0.41393
19.301,-0.414005
19.302,-0.413997
19.303,-0.413943
19.304,-0.413903
19.305,-0.413929
19.306,-0.413893
19.307,-0.413839
19.308,-0.413877
19.309,-0.413914
19.31,-0.413913
19.311,-0.413862
19.312,-0.41381
19.313,-0.413772
19.314,-0.413737
19.315,-0.413747
19.316,-0.413754
19.317,-0.413706
19.318,-0.41361
19.319,-0.413626
19.32,-0.413735
19.321,-0.41381
19.322,-0.413786
19.323,-0.413683
19.324,-0.413583
19.325,-0.413532
19.326,-0.41353
19.327,-0.413535
19.328,-0.413524
19.329,-0.413594
19.33,-0.41368
19.331,-0.413682
19.332,-0.413686
19.333,-0.413686
19.334,-0.413736
19.335,-0.413799
19.336,-0.413806
19.337,-0.413822
19.338,-0.413838
19.339,-0.41378
19.34,-0.413684
19.341,-0.413592
19.342,-0.413537
19.343,-0.41351
19.344,-0.413448
19.345,-0.413366
19.346,-0.413319
19.347,-0.413357
19.348,-0.413489
19.349,-0.413624
19.35,-0.413728
19.351,-0.413774
19.352,-0.413734
19.353,-0.413657
19.354,-0.413607
19.355,-0.413549
19.356,-0.413515
19.357,-0.413532
19.358,-0.413612
19.359,-0.413713
19.36,-0.413763
19.361,-0.413774
19.362,-0.413753
19.363,-0.413736
19.364,-0.413738
